,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Burma,Cabo Verde,Cambodia,Canada,Chile,China,Colombia,Congo (Kinshasa),Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czechia,Denmark,Djibouti,Dominican Republic,Ecuador,Egypt,Estonia,Eswatini,Ethiopia,Finland,France,Georgia,Germany,Greece,Guatemala,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, South",Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Libya,Liechtenstein,Lithuania,Luxembourg,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nepal,Netherlands,New Zealand,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Singapore,Slovakia,Slovenia,South Africa,Spain,Sri Lanka,Suriname,Switzerland,Syria,Taiwan*,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,US,Uganda,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Uzbekistan,Venezuela,Vietnam,West Bank and Gaza,Yemen,Zambia,Zimbabwe
2/4/20,0.0,0.0,0.0,0.0,0.0,0.0,6.576774195252299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.789978238347171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389954781691927e-05,0.0,0.10480367771913483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014617978200707086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776947881347836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.946657181376869e-05,0.0,0.0,0.0,0.0001853553224872897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001150556665704112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.123592638303057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011419009797160678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.824083409508705e-05,0.00023635790908044832,0.0,0.0,0.0,0.0,5.489091448408283e-05,0.0,0.0,0.00010892347602262103,0.00024374558280711647,0.0,0.0,0.0,6.752703002961175e-05,0.0,0.0,0.0,0.0
2/5/20,0.0,0.0,0.0,0.0,0.0,0.0,6.576774195252299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.789978238347171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010779909563383854,0.0,0.09588081890181513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.308989100353543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88473940673918e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.919985772065303e-05,0.0,0.0,0.0,0.0001853553224872897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002301113331408224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001427376224645085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.824083409508705e-05,0.00023635790908044832,0.0,0.0,0.0,0.0,5.489091448408283e-05,0.0,0.0,0.0,0.0002843698466083026,0.0,0.0,0.0,6.752703002961175e-05,0.0,0.0,0.0,0.0
2/6/20,0.0,0.0,0.0,0.0,0.0,0.0,0.00013153548390504598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.789978238347171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010779909563383854,0.0,0.09642186700107606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.919985772065303e-05,0.0,0.0,0.0,0.0003707106449745794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003451669997112336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001427376224645085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004094450045705223,0.00023635790908044832,0.0,0.0,0.0,0.0,1.8296971494694277e-05,0.0,0.0,0.0,4.062426380118608e-05,0.0,0.0,0.0,6.752703002961175e-05,0.0,0.0,0.0,0.0
2/7/20,0.0,0.0,0.0,0.0,0.0,0.0,0.00013153548390504598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016169864345075781,0.0,0.09227087502641838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6544945501767715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335602771636097e-05,0.0,2.9733285906884344e-05,0.0,0.0,0.0,0.0003707106449745794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028763916642602803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.123592638303057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008564257347870509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034120417047543526,0.0,0.0,0.0,0.0,0.0,1.8296971494694277e-05,0.0,0.0,0.0,4.062426380118608e-05,0.0,0.0,0.0,6.752703002961175e-05,0.0,0.0,0.0,0.0
2/8/20,0.0,0.0,0.0,0.0,0.0,0.0,0.00013153548390504598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010779909563383854,0.0,0.0831440144667544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020248612966977208,0.0,3.6544945501767715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335602771636097e-05,0.0,2.9733285906884344e-05,0.0,0.0,0.0,0.00023169415310911215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002301113331408224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.123592638303057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007136881123225425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004094450045705223,0.0002757508939271897,0.0,0.0,0.0,0.0,1.8296971494694277e-05,0.0,0.0,0.00021784695204524207,0.0001624970552047443,0.0,0.0,0.0,0.0001688175750740294,0.0,0.0,0.0,0.0
2/9/20,0.0,0.0,0.0,0.0,0.0,0.0,6.576774195252299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010779909563383854,0.0,0.08197322185851762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020248612966977208,0.0,7.308989100353543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335602771636097e-05,0.0,2.9733285906884344e-05,0.0,0.0,0.0,9.267766124364485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001725834998556168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.123592638303057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017128514695741019,0.0,0.0,0.0,4.840803267536841e-05,0.0,0.0,0.0,0.0,0.0001364816681901741,0.0002757508939271897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021784695204524207,0.0002031213190059304,0.0,0.0,0.0,0.00010129054504441763,0.0,0.0,0.0,0.0
2/10/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389954781691927e-05,0.0,0.07312132016896984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020248612966977208,0.0,3.6544945501767715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.919985772065303e-05,0.0,0.0,0.0,0.00013901649186546727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001725834998556168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021410643369676272,0.0,0.0,0.0,4.840803267536841e-05,0.0,0.0,0.0,0.0,0.0001364816681901741,0.0002757508939271897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003267704280678631,0.0002031213190059304,0.0,0.0,0.0,0.0001350540600592235,0.0,0.0,0.0,0.0
2/11/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389954781691927e-05,0.0,0.06716092143612805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014160676582309004,0.0,0.0,0.00010963483650530316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.919985772065303e-05,0.0,0.0,0.0,0.0001853553224872897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001150556665704112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001998326714503119,0.0,0.0,0.0,4.840803267536841e-05,0.0,0.0,0.0,0.0,6.824083409508705e-05,3.939298484674139e-05,0.0,0.0,0.0,0.0,1.8296971494694277e-05,0.0,0.0,0.00010892347602262103,8.124852760237216e-05,0.0,0.0,0.0,6.752703002961175e-05,0.0,0.0,0.0,0.0
2/12/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389954781691927e-05,0.0,0.043727329989449455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014160676582309004,0.0,0.0,7.308989100353543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011893314362753738,0.0,0.0,0.0,0.00013901649186546727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75278332852056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001427376224645085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.939298484674139e-05,0.0,0.0,0.0,0.0,1.8296971494694277e-05,0.0,0.0,0.00010892347602262103,8.124852760237216e-05,0.0,0.0,0.0,6.752703002961175e-05,0.0,0.0,0.0,0.0
2/13/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15558237228091945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014160676582309004,0.0,0.0,7.308989100353543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020813300134819043,0.0,0.0,0.0,4.6338830621822424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018555890920386102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.939298484674139e-05,0.0,0.0,0.0,0.0,3.6593942989388554e-05,0.0,0.0,0.0,0.00012187279140355823,0.0,0.0,0.0,6.752703002961175e-05,0.0,0.0,0.0,0.0
2/14/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19488375142559503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.188921426739516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004757325745101495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75278332852056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00285475244929017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8296971494694277e-05,0.0,0.0,0.0,0.00012187279140355823,0.0,0.0,0.0,3.3763515014805876e-05,0.0,0.0,0.0,0.0
2/15/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20980248753964248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.188921426739516e-05,0.0,0.0,0.0,0.0,4.0497225933954415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007730654335789929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002301113331408224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031402276942191867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.939298484674139e-05,0.0,0.0,0.0,0.0,1.8296971494694277e-05,0.0,0.0,0.0,8.124852760237216e-05,0.0,0.0,0.0,3.3763515014805876e-05,0.0,0.0,0.0,0.0
2/16/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09417784783528892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.188921426739516e-05,0.0,0.0,0.0,0.0,4.0497225933954415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008027987194858773,0.0,0.0,0.0,4.6338830621822424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002301113331408224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024265395818966443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001364816681901741,3.939298484674139e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010892347602262103,4.062426380118608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/17/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389954781691927e-05,0.0,0.053891938542777865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0497225933954415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007135988617652243,0.0,0.0,0.0,9.267766124364485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001725834998556168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001427376224645085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002729633363803482,7.878596969348278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010892347602262103,4.062426380118608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/18/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389954781691927e-05,0.0,0.05142617835270344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007433321476721087,0.0,0.0,0.0,0.00013901649186546727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012846386021805765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002729633363803482,3.939298484674139e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010892347602262103,4.062426380118608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/19/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389954781691927e-05,0.0,0.03641874582894107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.109784297636417e-05,0.0,0.0,0.0,0.0,0.0,0.0007433321476721087,0.0,0.0,0.0,9.267766124364485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012846386021805765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020472250228526116,3.939298484674139e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.124852760237216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/20/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389954781691927e-05,0.0,0.023442461087650083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017774460744091045,0.0,0.0,0.0,0.0,0.0,0.0008325320053927617,0.0,0.0,0.0,0.00342907346601486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009991633572515595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001364816681901741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012187279140355823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/21/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016169864345075781,0.0,0.011876449260826129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006398805867872776,0.0,0.0,0.00010893013522636773,0.0007370524711781365,0.0,0.0009811984349271834,0.0,0.0,0.0,0.008016617697575279,0.0,0.0,0.0,0.0,0.0,0.00014095181172452887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005709504898580339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002729633363803482,0.0,0.0,0.0,0.0,0.0,3.6593942989388554e-05,0.0,0.0,0.0,0.0001624970552047443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/22/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021559819126767708,0.0,0.021127484794090993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009242719586927343,0.0,0.0,0.00010893013522636773,0.0025580056352652973,0.0,0.0015461308671579858,0.0,0.0,0.0,0.018628209909972614,0.0,0.0,0.0,0.0,0.0,0.00014095181172452887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014273762246450847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020472250228526116,0.0,0.0,0.0,0.0,0.0,3.6593942989388554e-05,0.0,0.0,0.00043569390409048414,0.00012187279140355823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/23/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021559819126767708,0.0001509966630963831,0.017251451689549533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014160676582309004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013508590165509193,0.0,0.0,0.00010893013522636773,0.006590116212886867,0.0,0.0016055974389717546,0.0,0.0,0.0,0.02307673764966757,0.0,0.0,0.0,0.0,0.0,0.00014095181172452887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007136881123225425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002729633363803482,0.0,0.0,0.0,0.0,0.0,3.6593942989388554e-05,0.0,0.0,0.00043569390409048414,0.00024374558280711647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
